name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
wekweti,2015-03-30,-7.9,-19.9,-12.5,-8.9,-28.3,-18.6,-15.2,80.3,1,100,8.33,snow,0,0,,18.4,65.5,1011.3,61.3,9.6,72.2,6.2,3,,2015-03-30T07:02:06,2015-03-30T20:22:04,0.34,"Snow, Partially cloudy",Partly cloudy throughout the day with snow in the morning and afternoon.,snow,71020599999
wekweti,2015-03-31,-19.9,-26.9,-23.4,-28.3,-40.3,-33.8,-27.6,68.7,0,0,0,,0,0,,24.1,61.9,1019.7,0,14,153.7,13.5,5,,2015-03-31T06:58:32,2015-03-31T20:25:03,0.38,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2015-04-01,-18,-31.9,-25.4,-24.5,-42.9,-34.1,-29.6,68.6,0,0,0,,0,0,,18.4,66.5,1025.7,2,14,178.9,15.5,5,,2015-04-01T06:54:58,2015-04-01T20:28:03,0.41,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2015-04-02,-19,-33,-26.2,-23.4,-44.9,-33.9,-31.2,64,0,0,0,,0,0,,14.8,68.4,1032.4,0,14,182.1,15.7,6,,2015-04-02T06:51:24,2015-04-02T20:31:02,0.44,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2015-04-03,-14.9,-36.9,-25.5,-14.9,-47,-28.8,-31.3,59.5,0,0,0,,0,0,,13,29.3,1031.6,0,14,171.6,14.9,5,,2015-04-03T06:47:50,2015-04-03T20:34:02,0.48,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2015-04-04,-21.9,-35.9,-27.1,-22.9,-42.8,-31,-31.9,64.4,0,0,0,,0,0,,11.2,25.3,1032.6,0,14,190.7,16.3,6,,2015-04-04T06:44:16,2015-04-04T20:37:02,0.5,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2015-04-05,-13.9,-34,-23.5,-15.9,-43.5,-29.1,-28.9,62.2,0,0,0,,0,0,,11.2,257.6,1029,1.3,14,188.3,16.2,6,,2015-04-05T06:40:42,2015-04-05T20:40:03,0.54,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2015-04-06,-7.9,-28.9,-17.2,-14.1,-38.5,-24.3,-23.1,61.5,0,0,0,,0,0,,20.5,100.4,1018.9,39.6,14,123.8,10.6,4,,2015-04-06T06:37:08,2015-04-06T20:43:04,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2015-04-07,-5.9,-14.9,-9.7,-6.9,-22.8,-15.2,-12.8,78.9,0,0,0,,0,0,,18.4,44.3,1008.6,56.4,12.3,128.7,11,4,,2015-04-07T06:33:34,2015-04-07T20:46:05,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2015-04-08,-6.9,-24.9,-14,-13.7,-31.7,-19.6,-17.9,73.1,0,0,0,,0,0,,22.3,107,1013,13.3,14,161.7,13.9,5,,2015-04-08T06:30:00,2015-04-08T20:49:06,0.65,Clear,Clear conditions throughout the day.,clear-day,"71020599999,remote"
wekweti,2015-04-09,4.1,-8.9,-2.7,2.1,-14.9,-6.3,-8.5,65,0,0,0,,0,0,,22.3,203,1001.9,29.4,14,155.8,13.3,5,,2015-04-09T06:26:26,2015-04-09T20:52:08,0.68,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,71020599999
wekweti,2015-04-10,7.1,-4.9,0.3,5.3,-10.4,-3.3,-4.8,69.6,0,0,0,,0,0,,18.4,82.8,996.8,32.3,14,162.5,14,5,,2015-04-10T06:22:53,2015-04-10T20:55:11,0.72,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,71020599999
wekweti,2015-04-11,2.1,-7.9,-2.7,-0.7,-14.1,-7.6,-6.5,76,0,0,0,,0,0,,27.7,58.9,987.4,33.3,14,140.5,12.1,4,,2015-04-11T06:19:19,2015-04-11T20:58:14,0.75,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,71020599999
wekweti,2015-04-12,-5.9,-12.9,-10.2,-13.7,-22.7,-19.1,-13.5,77,0,0,0,,0,0,,29.5,60.9,992.1,45.5,14,141.7,12.1,4,,2015-04-12T06:15:46,2015-04-12T21:01:17,0.79,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,71020599999
wekweti,2015-04-13,-12.9,-16.9,-14.9,-20.3,-27.1,-23.1,-18.9,72.3,0,0,0,,0,0,,22.3,66.6,1010.6,66.7,14,127.9,10.9,4,,2015-04-13T06:12:13,2015-04-13T21:04:21,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2015-04-14,-5.9,-21.9,-13.7,-11.2,-28.8,-20.1,-18.3,69.5,0,0,0,,0,0,,20.5,81.3,1016.5,24.7,14,157.4,13.5,5,,2015-04-14T06:08:40,2015-04-14T21:07:25,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2015-04-15,-1.9,-10.9,-6.3,-6.4,-19.1,-11.5,-9.8,76.7,0,0,0,,0,0,,20.5,322.8,1009,60.6,13.5,148.9,12.8,5,,2015-04-15T06:05:07,2015-04-15T21:10:30,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2015-04-16,-0.9,-11.9,-6.1,-4.3,-16.5,-9.6,-8.6,83,0,0,0,,0,0,,14.8,56.2,1011.5,23.7,11.7,176.7,15.2,5,,2015-04-16T06:01:34,2015-04-16T21:13:35,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2015-04-17,0.1,-14.9,-7.8,-3.1,-23.2,-13.6,-12.3,71.5,0,0,0,,0,0,,16.6,61.8,1018.4,28.6,14,221.5,19.2,6,,2015-04-17T05:58:02,2015-04-17T21:16:41,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2015-04-18,6.1,-14.9,-4,3.1,-20.1,-7.4,-10,65,0,0,0,,0,0,,18.4,218.5,1024.2,6.4,14,229.2,19.8,7,,2015-04-18T05:54:30,2015-04-18T21:19:47,0,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2015-04-19,2.1,-9.9,-2.4,-0.7,-17.4,-6.7,-6.3,74.7,0,0,0,,0,0,,24.1,64.7,1020.9,22.7,14,180.6,15.6,5,,2015-04-19T05:50:58,2015-04-19T21:22:54,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2015-04-20,-3.9,-13.9,-9,-8.8,-22.4,-15.8,-11.7,81.4,0,0,0,,0,0,,18.4,88.2,1021.7,5.9,13.7,228.6,19.9,6,,2015-04-20T05:47:26,2015-04-20T21:26:01,0.06,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2015-04-21,-2.9,-16.9,-9.7,-8.7,-26.7,-17.1,-14.2,71.2,0,0,0,,0,0,,25.9,92.4,1022.8,3.1,14,232.4,20.2,7,,2015-04-21T05:43:54,2015-04-21T21:29:09,0.1,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2015-04-22,-2.9,-14.9,-8.7,-9.3,-23.7,-16.4,-12.9,72.1,0,0,0,,0,0,,27.7,89,1022.9,19.2,14,236,20.2,7,,2015-04-22T05:40:23,2015-04-22T21:32:18,0.13,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2015-04-23,-8.9,-19,-12.2,-16.9,-29.7,-21.3,-16.6,70.4,0,0,0,,0,0,,27.7,84.7,1028.5,23.8,14,182.9,15.7,5,,2015-04-23T05:36:53,2015-04-23T21:35:27,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2015-04-24,-10.9,-21.9,-16.5,-18.3,-33,-25.5,-20.3,72.8,0,0,0,,0,0,,22.3,71.2,1032.5,0,14,224.7,19.4,6,,2015-04-24T05:33:22,2015-04-24T21:38:37,0.19,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2015-04-25,-5.9,-15.9,-10.1,-11.7,-24,-16.9,-13.2,78.4,0,0,0,,0,0,,20.5,79.5,1029.7,61.1,14,180.3,15.6,5,,2015-04-25T05:29:52,2015-04-25T21:41:47,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2015-04-26,-0.9,-10.9,-7,-5.5,-18.3,-13.1,-9.8,81.2,0,0,0,,0,0,,18.4,96,1026.8,58.3,13.7,206.2,17.8,6,,2015-04-26T05:26:22,2015-04-26T21:44:58,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2015-04-27,-2.9,-13.9,-7.6,-8,-23.6,-15.1,-10.4,81,0,0,0,,0,0,,27.7,67.6,1019.5,26.5,14,151.6,12.9,4,,2015-04-27T05:22:53,2015-04-27T21:48:09,0.29,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,71020599999
wekweti,2015-04-28,6.1,-3.9,0.9,3.1,-9.9,-3.6,-3.2,74.9,0,0,0,,0,0,,18.4,65.3,1012,43,14,177.3,15.4,6,,2015-04-28T05:19:24,2015-04-28T21:51:21,0.32,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,71020599999
wekweti,2015-04-29,10.1,3.1,6.3,10.1,-1.7,3.6,-0.3,64.6,1,100,4.17,rain,0,0,,27.7,153.7,998.5,51.6,14,208.9,18.1,7,,2015-04-29T05:15:56,2015-04-29T21:54:34,0.36,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,71020599999
wekweti,2015-04-30,10.1,1.1,4.7,10.1,-4.2,2,-0.6,69.4,0,0,0,,0,0,,25.9,14.8,998.7,29.7,14,154.8,13.4,5,,2015-04-30T05:12:28,2015-04-30T21:57:47,0.39,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,71020599999
wekweti,2015-05-01,2.1,-2.9,-0.4,0.1,-7.6,-4.1,-4.4,75.3,0,0,0,,0,0,,20.5,321,1005.3,47.8,14,213.9,18.4,6,,2015-05-01T05:09:00,2015-05-01T22:01:01,0.42,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,71020599999
wekweti,2015-05-02,-1.9,-7.9,-5.5,-4.9,-14.4,-10.7,-8.8,78.1,0,0,0,,0,0,,22.3,1,1014.4,88.6,11.9,131.3,11.4,4,,2015-05-02T05:05:33,2015-05-02T22:04:15,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2015-05-03,-4.2,-10.9,-8.1,-9.9,-15.8,-13.4,-12.4,71.5,0,0,0,,0,0,,22.3,338.5,1021.5,48.7,13.8,150.9,12.8,4,,2015-05-03T05:02:07,2015-05-03T22:07:29,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71020599999,remote"
wekweti,2015-05-04,-5.9,-15.9,-10.4,-10.2,-20.4,-14.9,-16.5,62.5,0,0,0,,0,0,,16.6,3.7,1026,0,14,276.7,23.7,7,,2015-05-04T04:58:41,2015-05-04T22:10:44,0.52,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2015-05-05,-0.9,-14.9,-7.9,-2.9,-21.6,-11.8,-14.5,62.1,0,0,0,,0,0,,14.8,75.2,1027.6,0,14,289.9,24.8,7,,2015-05-05T04:55:16,2015-05-05T22:14:00,0.56,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2015-05-06,5.1,-10.9,-1.5,4.1,-15.4,-3.9,-11.3,50.9,0,0,0,,0,0,,11.2,93.1,1026.1,0,14,275.5,23.8,7,,2015-05-06T04:51:52,2015-05-06T22:17:16,0.59,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2015-05-07,7.1,-3.9,1.8,3.7,-7.2,-0.7,-9.6,43.9,0,0,0,,0,0,,20.5,138.2,1024.4,33.5,14,221,19.1,6,,2015-05-07T04:48:29,2015-05-07T22:20:32,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2015-05-08,9.1,-0.9,3.5,8.6,-4.7,1.1,-8,44.4,0,0,0,,0,0,,18.4,109.1,1025.1,23,14,272.1,23.5,7,,2015-05-08T04:45:06,2015-05-08T22:23:48,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2015-05-09,11.1,-0.9,5.8,11.1,-3.1,4.8,-8,38.5,0,0,0,,0,0,,16.6,158.5,1025.2,0,14,289.3,24.9,7,,2015-05-09T04:41:44,2015-05-09T22:27:05,0.7,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2015-05-10,15.1,1.1,8.5,15.1,-1.8,7.4,-4.1,42.3,0,0,0,,0,0,,22.3,182.6,1023.2,21.5,14,182.4,15.9,4,,2015-05-10T04:38:23,2015-05-10T22:30:22,0.74,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,71020599999
wekweti,2015-05-11,19.1,4.1,11.7,19.1,0.6,10.6,-3,38.2,0,0,0,,0,0,,24.1,133,1020.5,4,14,285.4,24.6,7,,2015-05-11T04:35:03,2015-05-11T22:33:39,0.75,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2015-05-12,21.1,6.1,14.3,21.1,5.1,14.1,-3,32.4,0,0,0,,0,0,,25.9,202.5,1017.4,0,14,294.9,25.4,7,,2015-05-12T04:31:44,2015-05-12T22:36:56,0.81,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2015-05-13,13.1,4.1,8.2,13.1,0.4,6.4,1.1,61.2,0,0,0,,0,0,,22.3,59.6,1018,26.3,14,281,24,7,,2015-05-13T04:28:26,2015-05-13T22:40:14,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2015-05-14,21.1,2.1,9.8,21.1,-1.8,8,1.2,59.4,0,0,0,,0,0,,31.7,60.8,1010.8,39.1,14,275.3,23.7,7,,2015-05-14T04:25:09,2015-05-14T22:43:31,0.88,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,71020599999
wekweti,2015-05-15,6.1,-9.9,-1.3,2.8,-18.2,-7.4,-5.4,74.4,0,0,0,,0,0,,40.7,359.5,1017.2,42.4,13.1,215.1,18.5,6,,2015-05-15T04:21:54,2015-05-15T22:46:47,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2015-05-16,5.1,-11.9,-3.5,2.2,-17.3,-6.6,-13,53,0,0,0,,0,0,,18.4,207.7,1032.6,8.7,14,307.8,26.7,8,,2015-05-16T04:18:39,2015-05-16T22:50:04,0.95,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2015-05-17,15.1,-2.9,6.8,15.1,-6,5,-7.7,37.8,0,0,0,,0,0,,25.9,195.1,1026.5,23.8,14,300.4,25.9,7,,2015-05-17T04:15:27,2015-05-17T22:53:20,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71020599999,remote"
wekweti,2015-05-18,18.5,0.1,10.8,18.5,0.1,10.6,-1.4,44.1,0,0,0,,0,0,,22.3,69.2,1025.2,5.3,14,295.3,25.3,7,,2015-05-18T04:12:15,2015-05-18T22:56:36,0.02,Clear,Clear conditions throughout the day.,clear-day,"71020599999,remote"
wekweti,2015-05-19,18.1,2.1,10.5,18.1,-1.5,9.2,-1,49.3,0,0,0,,0,0,,16.6,106.1,1027.1,2.3,14,313.2,26.9,8,,2015-05-19T04:09:05,2015-05-19T22:59:51,0.05,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2015-05-20,21.1,4.1,13.6,21.1,0.9,12.8,-0.1,43,0,0,0,,0,0,,22.3,160.7,1021.9,1,14,306,26.3,7,,2015-05-20T04:05:57,2015-05-20T23:03:06,0.08,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2015-05-21,22.1,10.1,15.2,22.1,10.1,15.2,1.4,40.6,0,0,0,,0,0,,22.3,358.7,1016.6,18.8,14,242.9,21.1,6,,2015-05-21T04:02:51,2015-05-21T23:06:19,0.12,Clear,Clear conditions throughout the day.,clear-day,"71020599999,remote"
wekweti,2015-05-22,19.1,2.1,10.8,19.1,-1.1,9.7,0.7,54.8,0,0,0,,0,0,,19.8,94,1023.4,3,14,310.7,26.9,8,,2015-05-22T03:59:47,2015-05-22T23:09:32,0.15,Clear,Clear conditions throughout the day.,clear-day,"71020599999,remote"
wekweti,2015-05-23,20.1,7.1,13.2,20.1,4.6,12.8,1.3,45.9,0,0,0,,0,0,,24.1,331.5,1021.3,7.7,14,293.8,25.7,7,,2015-05-23T03:56:45,2015-05-23T23:12:43,0.18,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2015-05-24,13.1,1.1,7.5,13.1,-3.4,5.6,0.1,61.9,0,0,0,,0,0,,20.5,78.6,1018.5,27.8,14,274.2,23.5,6,,2015-05-24T03:53:45,2015-05-24T23:15:53,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2015-05-25,8.1,1.1,5,6.4,-4.4,1.8,-3.2,57.1,0,0,0,,0,0,,24.1,61.9,1018.6,11.6,14,327.5,28.4,8,,2015-05-25T03:50:47,2015-05-25T23:19:02,0.25,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2015-05-26,7.1,-0.9,3.9,4.6,-4.6,0.9,-4.1,57.1,0,0,0,,0,0,,25.9,40.4,1021.8,11.5,14,292.4,25.2,7,,2015-05-26T03:47:52,2015-05-26T23:22:09,0.28,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2015-05-27,3.1,-2.9,0,0.6,-9,-4.4,-7.9,56.3,0,0,0,,0,0,,22.3,56.6,1030,23.8,14,300.6,25.9,7,,2015-05-27T03:45:00,2015-05-27T23:25:13,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2015-05-28,8.1,-3.9,3.5,6.8,-7.2,1,-6.8,50.7,0,0,0,,0,0,,18.4,67.3,1033.5,4.3,14,292.9,25.2,7,,2015-05-28T03:42:10,2015-05-28T23:28:16,0.34,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2015-05-29,15.1,1.1,8.6,15.1,-1.5,7.4,-4,43.1,0,0,0,,0,0,,24.1,217.6,1025.8,7.9,14,269.2,23.3,7,,2015-05-29T03:39:24,2015-05-29T23:31:16,0.37,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2015-05-30,22.1,4.1,13.6,22.1,2.2,13.3,-2,37.9,0,0,0,,0,0,,14.8,243.6,1013.8,15.2,14,293.8,25.4,7,,2015-05-30T03:36:41,2015-05-30T23:34:13,0.41,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2015-05-31,13.1,2.1,4.6,13.1,-3.7,0.7,1.1,79.5,0,0,0,,0,0,,29.5,24,1010.5,91.7,13.5,167.4,14.5,5,,2015-05-31T03:34:02,2015-05-31T23:37:07,0.44,Overcast,Cloudy skies throughout the day.,cloudy,71020599999
wekweti,2015-06-01,2.1,-0.9,0.8,-1.8,-7.4,-4.4,-3.1,76.7,3.3,100,20.83,"rain,snow",0,0,,27.7,0.5,1014.9,73.2,9.8,160.5,14,4,,2015-06-01T03:31:27,2015-06-01T23:39:58,0.47,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,71020599999
wekweti,2015-06-02,5.1,-0.9,2.1,3.3,-3.7,-0.7,-5.6,57.1,0,0,0,,0,0,,20.5,106,1019.3,49.2,14,166.2,14.5,3,,2015-06-02T03:28:56,2015-06-02T23:42:44,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2015-06-03,10.1,-1.9,4.4,10.1,-7.1,1.2,-0.9,69.5,0,0,0,,0,0,,24.1,98.8,1019.2,12.6,14,286.6,24.6,7,,2015-06-03T03:26:30,2015-06-03T23:45:27,0.54,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2015-06-04,13.1,3.1,6.8,13.1,-0.9,4.2,3.1,78,0.8,100,4.17,rain,0,0,,25.9,78.1,1014.3,55.4,14,167.3,14.3,5,,2015-06-04T03:24:08,2015-06-04T23:48:05,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,71020599999
wekweti,2015-06-05,25.1,4.1,15.4,25.1,2.2,15.1,5.4,57.9,0,0,0,,0,0,,37.1,192.8,1005.4,31,14,246.3,21.4,7,,2015-06-05T03:21:52,2015-06-05T23:50:39,0.61,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,71020599999
wekweti,2015-06-06,22.1,11.1,16.6,22.1,11.1,16.6,6.1,53.3,0,0,0,,0,0,,31.7,309.4,1001.1,19.6,14,313.5,27.3,7,,2015-06-06T03:19:41,2015-06-06T23:53:06,0.65,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2015-06-07,18.1,4.1,13.1,18.1,2.9,12.9,3,53,0,0,0,,0,0,,25.9,271.4,1006.1,26.9,14,234,20.3,6,,2015-06-07T03:17:37,2015-06-07T23:55:28,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2015-06-08,14.1,6.1,10.3,14.1,5.7,9.9,3.6,64.8,0,0,0,,0,0,,24.1,335.1,1007.3,22.7,14,329.8,28.4,8,,2015-06-08T03:15:39,2015-06-08T23:57:44,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2015-06-09,15.5,3.1,9.3,15.5,0.5,8.5,2.1,63.5,0,0,0,,0,0,,14.4,319,1013.9,24.7,14,308.8,26.7,7,,2015-06-09T03:13:47,2015-06-09T23:59:53,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71020599999,remote"
wekweti,2015-06-10,20.1,6.4,14.9,20.1,3.8,14.4,1.8,44.7,0,0,0,,0,0,,31.7,174.1,1008.9,11.4,14,340.2,29.4,8,,2015-06-10T03:12:03,2015-06-11T00:01:54,0.79,Clear,Clear conditions throughout the day.,clear-day,"71020599999,remote"
wekweti,2015-06-11,22.1,11.1,17,22.1,11.1,17,2.4,38.9,0,0,0,,0,0,,29.5,142.3,1007.1,23.1,14,277.6,23.9,7,,2015-06-11T03:10:27,2015-06-12T00:03:48,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2015-06-12,23.1,11.1,16.9,23.1,11.1,16.9,2.5,41.2,0,0,0,,0,0,,18.4,84.5,1013,10.6,14,336.8,29,8,,2015-06-12T03:08:59,2015-06-13T00:05:33,0.86,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2015-06-13,21.1,9.1,15.9,21.1,7.3,15.8,4.1,47.3,0,0,0,,0,0,,20.5,33.8,1023.7,13.1,14,289.1,25.1,7,,2015-06-13T03:07:40,2015-06-14T00:07:10,0.9,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2015-06-14,12.1,5.1,8.8,12.1,1.1,6.8,1.9,64.8,0,0,0,,0,0,,31.7,359.2,1028.2,67.6,14,258.9,22.4,8,,2015-06-14T03:06:30,2015-06-15T00:08:37,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2015-06-15,10.1,3.1,7.2,10.1,0.1,5,0.4,65,0,0,0,,0,0,,22.3,17.9,1020.9,33.2,14,283.5,24.5,7,,2015-06-15T03:05:29,2015-06-16T00:09:55,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2015-06-16,12.1,3.1,7.3,12.1,-0.6,5.4,-1.4,56.6,0,0,0,,0,0,,20.5,353,1019.4,41,14,291.5,25.2,7,,2015-06-16T03:04:39,2015-06-17T00:11:02,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2015-06-17,15.1,4.1,10.1,15.1,1.7,9.5,0.5,52.8,0,0,0,,0,0,,24.1,302.3,1016.6,41.2,14,225.8,19.5,6,,2015-06-17T03:03:59,2015-06-18T00:11:59,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2015-06-18,11.1,7.1,9.6,11.1,4.9,9,1.5,58.1,0,0,0,,0,0,,27.7,326.3,1013.9,45.9,14,287.2,24.8,7,,2015-06-18T03:03:29,2015-06-19T00:12:45,0.07,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,71020599999
wekweti,2015-06-19,16.1,5.1,11.3,16.1,3.3,10.7,3.6,60.5,0,0,0,,0,0,,37.1,289.4,1011.7,53.4,13.8,210.7,18.4,6,,2015-06-19T03:03:10,2015-06-20T00:13:20,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2015-06-20,14.1,8.1,10.7,14.1,5.8,9.8,0.7,52.3,0,0,0,,0,0,,25.9,326.2,1012,42.1,14,336.7,29.1,8,,2015-06-20T03:03:03,2015-06-21T00:13:43,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2015-06-21,12.1,8.1,10.2,12.1,6.1,9.5,4.9,69.9,0,0,0,,0,0,,22.3,320.5,1010.1,80.6,14,159.6,13.9,5,,2015-06-21T03:03:07,2015-06-22T00:13:55,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2015-06-22,19.1,6.1,12.5,19.1,3.7,12,1.4,52.6,0,0,0,,0,0,,14.8,39.2,1012.1,24.9,13.9,328.3,28.3,8,,2015-06-22T03:03:22,2015-06-23T00:13:56,0.2,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,71020599999
wekweti,2015-06-23,24.1,10.1,17.5,24.1,10.1,17.5,5.2,46.7,0,0,0,,0,0,,31.7,270.8,1008.2,27.8,14,328.6,28.4,8,,2015-06-23T03:03:48,2015-06-24T00:13:46,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2015-06-24,19.1,10.1,15.7,19.1,10.1,15.7,3.8,47.6,0,0,0,,0,0,,31.7,317,1009.1,30.1,14,339.2,29.1,8,,2015-06-24T03:04:26,2015-06-25T00:13:25,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2015-06-25,25.1,11.1,18.9,25.1,11.1,18.9,5.3,44.9,0,0,0,,0,0,,22.3,251.8,1012.4,0,14,344.9,29.7,8,,2015-06-25T03:05:14,2015-06-26T00:12:52,0.3,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2015-06-26,26.1,13.1,20.8,26.1,13.1,20.8,9.3,49.4,0,0,0,,0,0,,14.8,208.1,1008.6,0,14,201,17.1,5,,2015-06-26T03:06:14,2015-06-27T00:12:09,0.33,Clear,Clear conditions throughout the day.,clear-day,71020599999
wekweti,2015-06-27,23.1,15.1,17.7,23.1,15.1,17.7,12.6,73.1,0,0,0,,0,0,,20.5,64.2,1007.9,30.4,13.4,123.8,10.7,2,,2015-06-27T03:07:23,2015-06-28T00:11:16,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
wekweti,2015-06-28,22.1,13.1,18.4,22.1,13.1,18.4,12.1,69.1,0,0,0,,0,0,,29.5,277.3,1011,17,14,287.1,24.7,6,,2015-06-28T03:08:42,2015-06-29T00:10:13,0.39,Clear,Clear conditions throughout the day.,clear-day,71020599999
