name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
wekweti,2014-06-16,23,8.1,15.3,23,4.7,14.7,9,68.9,0,0,0,,0,0,31.3,22.2,63.3,1013.6,27.2,14,222.8,19.1,5,,2014-06-16T03:04:27,2014-06-17T00:11:17,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71020599999,CXLC,71680099999"
wekweti,2014-06-17,24.1,10.1,18.8,24.1,10.1,18.8,7.3,52.7,0,0,0,,0,0,55.4,22.5,167.9,1012.5,2.7,14,311.2,27,7,,2014-06-17T03:03:49,2014-06-18T00:12:11,0.66,Clear,Clear conditions throughout the day.,clear-day,"71020599999,CXLC,71680099999"
wekweti,2014-06-18,25,12.1,19.1,25,12.1,19.1,6.1,44.7,0,0,0,,0,0,44.3,24.2,175.7,1006,7.8,14,294.1,25.4,7,,2014-06-18T03:03:22,2014-06-19T00:12:54,0.7,Clear,Clear conditions throughout the day.,clear-day,"71020599999,CXLC,71680099999"
wekweti,2014-06-19,24.1,14,19.7,24.1,14,19.7,5.4,44,0,0,0,,0,0,38.9,24.1,221,1009.2,4,13.9,299,25.8,8,,2014-06-19T03:03:07,2014-06-20T00:13:26,0.75,Clear,Clear conditions throughout the day.,clear-day,"71020599999,CXLC,71680099999"
wekweti,2014-06-20,23.1,12.1,18.3,23.1,12.1,18.3,5.5,45.2,0,0,0,,0,0,42.5,27.6,88.8,1015.7,15.8,14,283,24.4,7,,2014-06-20T03:03:02,2014-06-21T00:13:47,0.77,Clear,Clear conditions throughout the day.,clear-day,"71020599999,CXLC,71680099999"
wekweti,2014-06-21,18,14.1,15.4,18,14.1,15.4,5.6,52.6,0,0,0,,0,0,59.2,37,89,1017.1,87.6,14,231.1,20,6,,2014-06-21T03:03:08,2014-06-22T00:13:57,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71020599999,CXLC,71680099999"
wekweti,2014-06-22,15.1,11.1,13,15.1,11.1,13,3.6,53.6,0,0,0,,0,0,37.1,29.4,99.2,1022.3,69.3,14,144.2,12.3,3,,2014-06-22T03:03:26,2014-06-23T00:13:55,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71020599999,CXLC,71680099999"
wekweti,2014-06-23,24.1,12.1,17.7,24.1,12.1,17.7,5.6,46.3,0,0,0,,0,0,31.3,20.5,143.3,1020.8,32.4,13.8,281.3,24.3,7,,2014-06-23T03:03:55,2014-06-24T00:13:42,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71020599999,CXLC,71680099999"
wekweti,2014-06-24,27.1,13.1,21.4,26.5,13.1,21.4,9.5,49.3,0,0,0,,0,0,31.3,18.3,151.4,1014.1,3.1,13.8,323.8,27.9,7,,2014-06-24T03:04:36,2014-06-25T00:13:18,0.91,Clear,Clear conditions throughout the day.,clear-day,"71020599999,CXLC,71680099999"
wekweti,2014-06-25,27.1,16.1,22.2,26.9,16.1,22.2,11.4,52.1,0,0,0,,0,0,42.5,16.6,162.7,1006.6,15.6,12,213.7,18.4,4,,2014-06-25T03:05:27,2014-06-26T00:12:43,0.94,Clear,Clear conditions throughout the day.,clear-day,"71020599999,CXLC,71680099999"
wekweti,2014-06-26,25.1,15.1,20.6,25.1,15.1,20.6,11.4,58.4,0,0,0,,0,0,35.3,20.5,188.8,1001.6,20.2,14,193.4,16.9,4,,2014-06-26T03:06:28,2014-06-27T00:11:57,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71020599999,CXLC,71680099999"
wekweti,2014-06-27,23.1,14.1,19.8,23.1,14.1,19.8,10,56,0,0,0,,0,0,33.5,20.4,261.1,1001.6,13.5,14,342.1,29.6,8,,2014-06-27T03:07:40,2014-06-28T00:11:01,0,Clear,Clear conditions throughout the day.,clear-day,"71020599999,CXLC,71680099999"
wekweti,2014-06-28,17.1,11.1,15.1,17.1,11.1,15.1,11.8,81.7,0,0,0,,0,0,,24,314,1003.6,22.4,13.9,273.3,23.7,7,,2014-06-28T03:09:02,2014-06-29T00:09:56,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71020599999,CXLC,71680099999"
wekweti,2014-06-29,20.1,11.1,15.3,20.1,11.1,15.3,10,72.3,0,0,0,,0,0,37.1,22.3,48.8,1011.4,16.4,14,244,20.8,6,,2014-06-29T03:10:33,2014-06-30T00:08:41,0.08,Clear,Clear conditions throughout the day.,clear-day,"71020599999,CXLC,71680099999"
wekweti,2014-06-30,22.1,12.1,16.6,22.1,12.1,16.6,9.2,63.6,0,0,0,,0,0,,14.7,93.7,1018.8,35.5,14,274.5,23.9,7,,2014-06-30T03:12:14,2014-07-01T00:07:17,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71020599999,CXLC,71680099999"
wekweti,2014-07-01,25.1,13.1,19.9,25.1,13.1,19.9,8.7,53.3,0,0,0,,0,0,,14.7,94.4,1018.5,9.5,14,290.5,25.1,7,,2014-07-01T03:14:02,2014-07-02T00:05:45,0.15,Clear,Clear conditions throughout the day.,clear-day,"71020599999,CXLC,71680099999"
wekweti,2014-07-02,26.1,14.1,20.9,26.1,14.1,20.9,9.8,51.6,0,0,0,,0,0,,16.5,185.1,1017.4,18.1,10.6,279.7,24.1,7,,2014-07-02T03:15:59,2014-07-03T00:04:04,0.18,Clear,Clear conditions throughout the day.,clear-day,"71020599999,CXLC,71680099999"
wekweti,2014-07-03,26.1,15.1,21.1,26.1,15.1,21.1,8.7,47.4,0,0,0,,0,0,31.3,18.3,113.4,1012.2,14.1,7.5,250.8,21.7,6,,2014-07-03T03:18:03,2014-07-04T00:02:16,0.21,Clear,Clear conditions throughout the day.,clear-day,"71020599999,CXLC,71680099999"
wekweti,2014-07-04,24.1,16.1,20.2,24.1,16.1,20.2,8.8,49.3,0,0,0,,0,0,51.8,33.5,86.2,1007.6,12.1,13.9,221,18.9,5,,2014-07-04T03:20:14,2014-07-05T00:00:21,0.24,Clear,Clear conditions throughout the day.,clear-day,"71020599999,CXLC,71680099999"
wekweti,2014-07-05,26,13.1,19.7,26,13.1,19.7,8.8,51.2,0,0,0,,0,0,,20.4,55,1008.5,19.5,13.4,263.9,23,7,,2014-07-05T03:22:31,2014-07-05T23:58:19,0.25,Clear,Clear conditions throughout the day.,clear-day,"71020599999,CXLC,71680099999"
wekweti,2014-07-06,20.1,14.1,17,20.1,14.1,17,7.7,57.6,0,0,0,,0,0,33.5,27.7,38.3,1011.8,41.4,14,221.9,19.2,6,,2014-07-06T03:24:55,2014-07-06T23:56:12,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71020599999,CXLC,71680099999"
wekweti,2014-07-07,22.1,10.1,17.1,22.1,10.1,17.1,4.4,45.7,0,0,0,,0,0,,22.1,294.6,1015.1,13.8,13.2,297.3,25.9,7,,2014-07-07T03:27:24,2014-07-07T23:53:58,0.34,Clear,Clear conditions throughout the day.,clear-day,"71020599999,CXLC,71680099999"
wekweti,2014-07-08,21.1,14.1,18.2,21.1,14.1,18.2,6,46.3,0,0,0,,0,0,38.9,25.9,3.7,1011.2,8.1,9.7,290.7,25.2,7,,2014-07-08T03:29:58,2014-07-08T23:51:39,0.38,Clear,Clear conditions throughout the day.,clear-day,"71020599999,CXLC,71680099999"
wekweti,2014-07-09,19.1,11,14.8,19.1,11,14.8,5.8,56.4,0,0,0,,0,0,29.5,22.3,90.5,1010.3,27.5,14,229.6,19.7,5,,2014-07-09T03:32:36,2014-07-09T23:49:15,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71020599999,CXLC,71680099999"
wekweti,2014-07-10,18.1,10.1,14.7,18.1,10.1,14.7,5.7,56.7,0,0,0,,0,0,40.7,24,13.8,1010.4,22.6,14,294.8,25.6,7,,2014-07-10T03:35:19,2014-07-10T23:46:46,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71020599999,CXLC,71680099999"
wekweti,2014-07-11,15.1,7.1,11.6,15.1,4.6,11.2,3.5,60.6,1.8,100,8.33,rain,0,0,46.1,25.8,11.9,1016.5,17.5,14,272.6,23.6,6,,2014-07-11T03:38:05,2014-07-11T23:44:12,0.48,Rain,Clear conditions throughout the day with afternoon rain.,rain,"71020599999,CXLC,71680099999"
wekweti,2014-07-12,21.3,7.1,14.4,21.3,5.3,13.9,4.7,55.3,0,0,0,,0,0,37.1,25.9,146.8,1021.7,49.1,9.7,258.5,22.5,7,,2014-07-12T03:40:56,2014-07-12T23:41:35,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71020599999,CXLC,71680099999"
wekweti,2014-07-13,24.1,13,18.9,24.1,13,18.9,6.1,44.9,0,0,0,,0,0,50,33.5,172.9,1022.2,41.4,9.1,296.1,25.6,7,,2014-07-13T03:43:49,2014-07-13T23:38:54,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71020599999,CXLC,71680099999"
wekweti,2014-07-14,31,15.1,22,29.9,15.1,21.8,11.5,53,0.5,100,4.17,rain,0,0,44.3,26,215.1,1016.1,28.9,5.8,263.1,22.7,7,,2014-07-14T03:46:45,2014-07-14T23:36:09,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"71020599999,CXLC,71680099999"
wekweti,2014-07-15,21.1,15,17.7,21.1,15,17.7,14,79.4,8.8,100,20.83,rain,0,0,52.7,18.4,14.4,1010.9,61,12.3,136.8,11.9,4,,2014-07-15T03:49:43,2014-07-15T23:33:21,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71020599999,CXLC,71680099999"
wekweti,2014-07-16,19,11.1,15.6,19,11.1,15.6,9.9,71.1,10.1,100,20.83,rain,0,0,49,31.6,322.6,1005.6,39,12.1,251.4,21.6,5,,2014-07-16T03:52:44,2014-07-16T23:30:30,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"71020599999,CXLC,71680099999"
wekweti,2014-07-17,12.1,8.1,10.3,12.1,6.2,9.8,4.4,67.8,1.7,100,8.33,rain,0,0,51.8,35.3,311,1006.2,24.3,13.8,288.5,24.9,7,,2014-07-17T03:55:47,2014-07-17T23:27:37,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"71020599999,CXLC,71680099999"
wekweti,2014-07-18,15.1,5.1,10.8,15.1,4,10.4,2.2,58.3,0,0,0,,0,0,,16.5,319.9,1006.1,24.1,14,257.3,22.2,6,,2014-07-18T03:58:52,2014-07-18T23:24:40,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71020599999,CXLC,71680099999"
wekweti,2014-07-19,19,7.1,13.7,19,4.6,13.3,1.4,47.2,0,0,0,,0,0,,12.9,59.6,1003.9,3.8,14,320.4,27.9,7,,2014-07-19T04:01:58,2014-07-19T23:21:41,0.75,Clear,Clear conditions throughout the day.,clear-day,"71020599999,CXLC,71680099999"
wekweti,2014-07-20,22.1,11,17.3,22.1,11,17.3,3.8,43.7,0,0,0,,0,0,,11.1,246.7,1005,5.8,12.9,270.9,23.4,7,,2014-07-20T04:05:06,2014-07-20T23:18:40,0.79,Clear,Clear conditions throughout the day.,clear-day,"71020599999,CXLC,71680099999"
wekweti,2014-07-21,21.1,12,17,21.1,12,17,7.3,54.9,0,0,0,,0,0,,16.5,253.2,1011.6,13.5,4.8,231.2,19.9,6,,2014-07-21T04:08:14,2014-07-21T23:15:36,0.82,Clear,Clear conditions throughout the day.,clear-day,"71020599999,CXLC,71680099999"
wekweti,2014-07-22,22.1,13.1,18,22.1,13.1,18,8.3,55.1,0,0,0,,0,0,,13,238.5,1017.2,20.9,3.2,159.4,13.8,4,,2014-07-22T04:11:24,2014-07-22T23:12:31,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71020599999,CXLC,71680099999"
wekweti,2014-07-23,28,15.1,21.2,27.1,15.1,21.1,10.8,54.2,0,0,0,,0,0,37.1,27.7,161.9,1013.8,68.4,3.8,175.2,15.1,5,,2014-07-23T04:14:35,2014-07-23T23:09:24,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71020599999,CXLC,71680099999"
wekweti,2014-07-24,27.1,17.1,21.9,27,17.1,21.9,12.5,56.2,0,0,0,,0,0,34.2,24.1,169.7,1006,53.8,6.2,207.9,17.9,6,,2014-07-24T04:17:46,2014-07-24T23:06:15,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71020599999,CXLC,71680099999"
wekweti,2014-07-25,25,15.1,19.4,25,15.1,19.4,13.2,69.5,0,0,0,,0,0,,12.8,118,1008.9,53.6,1.8,216.9,18.8,6,,2014-07-25T04:20:58,2014-07-25T23:03:04,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71020599999,CXLC,71680099999"
wekweti,2014-07-26,29.1,16.1,22.4,27.8,16.1,22.2,12.6,59.1,0,0,0,,0,0,37.1,25.9,147.1,1013.8,42.4,3.2,170.5,14.8,5,,2014-07-26T04:24:10,2014-07-26T22:59:52,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71020599999,CXLC,71680099999"
wekweti,2014-07-27,26,16.1,21.6,26,16.1,21.6,14.2,63.7,0,0,0,,0,0,40.7,22.4,186.8,1017,12.6,2.7,208.4,18.2,6,,2014-07-27T04:27:23,2014-07-27T22:56:38,0.03,Clear,Clear conditions throughout the day.,clear-day,"71020599999,CXLC,71680099999"
wekweti,2014-07-28,27,17,21.4,26.6,17,21.4,12.8,62.1,0,0,0,,0,0,42.5,20.5,228.9,1018.3,48,3,188.5,16.2,6,,2014-07-28T04:30:36,2014-07-28T22:53:23,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71020599999,CXLC,71680099999"
wekweti,2014-07-29,27,16.1,21.5,26.5,16.1,21.5,11.9,57,0,0,0,,0,0,,11.1,88.4,1018.2,38.9,1.6,165.9,14.3,5,,2014-07-29T04:33:49,2014-07-29T22:50:07,0.09,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"71020599999,CXLC,71680099999"
wekweti,2014-07-30,28,11.1,20.4,27.7,11.1,20.4,13.1,65.9,3.3,100,4.17,rain,0,0,63,36.9,237.5,1012.6,71.2,2.8,142.3,12.3,5,,2014-07-30T04:37:02,2014-07-30T22:46:49,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"71020599999,CXLC,71680099999"
wekweti,2014-07-31,11,6.1,8.4,11,3.9,6.4,5.2,80.9,0.5,100,4.17,rain,0,0,35.3,24.1,314.6,1020.6,42.7,12.9,215.6,18.6,6,,2014-07-31T04:40:15,2014-07-31T22:43:30,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"71020599999,CXLC,71680099999"
wekweti,2014-08-01,18,5.1,12.4,18,2.6,11.5,3.1,55.8,0,0,0,,0,0,52.7,38.8,223.8,1019.7,36.8,10.9,182,15.5,6,,2014-08-01T04:43:28,2014-08-01T22:40:11,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71020599999,CXLC,71680099999"
wekweti,2014-08-02,19.1,12,15.6,19.1,12,15.6,8.2,62.2,0,0,0,,0,0,31.3,27.6,257.1,1011.9,54.2,8.9,199.2,17.2,6,,2014-08-02T04:46:41,2014-08-02T22:36:50,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71020599999,CXLC,71680099999"
wekweti,2014-08-03,21.1,9.1,15.4,21.1,8.6,15.4,8.6,66,0,0,0,,0,0,32.4,20.5,303,1014.7,27.5,11.9,187.8,16.2,4,,2014-08-03T04:49:53,2014-08-03T22:33:29,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71020599999,CXLC,71680099999"
wekweti,2014-08-04,21.1,8.1,15.9,21.1,7.5,15.8,8.1,62.1,0,0,0,,0,0,,14.7,74.9,1017.3,17.1,13,151.4,12.9,4,,2014-08-04T04:53:06,2014-08-04T22:30:06,0.3,Clear,Clear conditions throughout the day.,clear-day,"71020599999,CXLC,71680099999"
wekweti,2014-08-05,22,14.1,17.6,22,14.1,17.6,11.5,68.3,0,0,0,,0,0,31.3,20.5,53,1010.4,78.1,3.8,122.1,10.6,3,,2014-08-05T04:56:17,2014-08-05T22:26:43,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71020599999,CXLC,71680099999"
wekweti,2014-08-06,14.1,10.1,11.5,14.1,10.1,11.5,8.1,80.3,0,0,0,,0,0,40.7,24.2,58.2,1013.4,84,14,131.5,11.4,5,,2014-08-06T04:59:29,2014-08-06T22:23:19,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71020599999,CXLC,71680099999"
wekweti,2014-08-07,13.1,7.1,10.4,13.1,3.4,9.2,3.4,63.3,0,0,0,,0,0,47.3,29.6,64.8,1013.1,50.8,14,246.5,21,7,,2014-08-07T05:02:40,2014-08-07T22:19:54,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71020599999,CXLC,71680099999"
wekweti,2014-08-08,13.1,6.1,10.3,13.1,3.7,9.4,1.7,56.9,0,0,0,,0,0,35.3,22.3,108.2,1018.7,42.5,13.8,174.5,15.1,5,,2014-08-08T05:05:51,2014-08-08T22:16:28,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71020599999,CXLC,71680099999"
wekweti,2014-08-09,16.1,6.1,11.7,16.1,4.5,11.2,4.1,62.3,0,0,0,,0,0,,12.9,129.8,1017.6,14.5,10,214.2,18.4,6,,2014-08-09T05:09:01,2014-08-09T22:13:02,0.47,Clear,Clear conditions throughout the day.,clear-day,"71020599999,CXLC,71680099999"
wekweti,2014-08-10,14,10.1,12.2,14,10.1,12.2,8.4,78,0,0,0,,0,0,37.1,13,207.5,1015.6,70,3.3,145.5,12.5,4,,2014-08-10T05:12:10,2014-08-10T22:09:36,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71020599999,CXLC,71680099999"
wekweti,2014-08-11,17.1,7.1,12.8,17.1,4.4,12.2,4.3,60.3,0,0,0,,0,0,,14.7,353.4,1019.8,18.3,13,247,21.4,7,,2014-08-11T05:15:20,2014-08-11T22:06:08,0.53,Clear,Clear conditions throughout the day.,clear-day,"71020599999,CXLC,71680099999"
wekweti,2014-08-12,19.1,10.1,14.8,19.1,10.1,14.8,7.2,61.3,0,0,0,,0,0,37.1,22.3,165,1015.8,46.4,10.7,132.1,11.3,4,,2014-08-12T05:18:28,2014-08-12T22:02:40,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71020599999,CXLC,71680099999"
wekweti,2014-08-13,17.1,11.1,14.7,17.1,11.1,14.7,12.2,85,4.1,100,12.5,rain,0,0,50,25.9,309.6,1002.6,22.4,11.2,188.5,16.3,6,,2014-08-13T05:21:36,2014-08-13T21:59:12,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"71020599999,CXLC,71680099999"
wekweti,2014-08-14,14.1,10.1,11.8,14.1,10.1,11.8,9.7,87.1,1.2,100,4.17,rain,0,0,,11.2,287.6,1012.3,63.5,12.2,179.8,15.6,5,,2014-08-14T05:24:43,2014-08-14T21:55:43,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"71020599999,CXLC,71680099999"
wekweti,2014-08-15,19.1,10,14.2,19.1,10,14.2,8.8,72.6,0,0,0,,0,0,,9.4,322.2,1014.3,34.8,11.4,181.8,15.7,5,,2014-08-15T05:27:50,2014-08-15T21:52:14,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71020599999,CXLC,71680099999"
wekweti,2014-08-16,20.1,13.1,16.3,20.1,13.1,16.3,11.4,73.6,5.3,100,8.33,rain,0,0,51.8,40.6,160.8,1005.5,41.2,11.1,91.8,8,3,,2014-08-16T05:30:56,2014-08-16T21:48:44,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"71020599999,CXLC,71680099999"
wekweti,2014-08-17,13,7.1,10.4,13,4.4,10,6.5,77.7,6.2,100,4.17,rain,0,0,57.2,51.6,339.7,1007.5,81.4,12.7,70.1,6,2,,2014-08-17T05:34:02,2014-08-17T21:45:14,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"71020599999,CXLC,71680099999"
wekweti,2014-08-18,9.1,5.1,7.3,6,1.1,3.9,1.8,69.1,0,0,0,,0,0,42.5,26,92.1,1010.5,81.7,14,72.3,6.2,2,,2014-08-18T05:37:07,2014-08-18T21:41:44,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71020599999,CXLC,71680099999"
wekweti,2014-08-19,12,4.1,7.7,12,-0.6,5.2,0.1,60.3,0,0,0,,0,0,40.7,29.5,82.1,1010.6,27.5,13.5,218.9,18.8,6,,2014-08-19T05:40:11,2014-08-19T21:38:13,0.8,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"71020599999,CXLC,71680099999"
wekweti,2014-08-20,13.1,3.1,8.7,13.1,1.7,7.9,0.5,60.5,0,0,0,,0,0,,12.9,277.1,1016.4,3.3,14,243.8,21.1,6,,2014-08-20T05:43:15,2014-08-20T21:34:42,0.84,Clear,Clear conditions throughout the day.,clear-day,"71020599999,CXLC,71680099999"
wekweti,2014-08-21,13.1,5,9.2,13.1,1.9,7.8,3.7,70.4,0,0,0,,0,0,,23.9,52.9,1024.3,23.4,14,215.2,18.6,6,,2014-08-21T05:46:18,2014-08-21T21:31:10,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71020599999,CXLC,71680099999"
wekweti,2014-08-22,16.1,5.1,11,16.1,2.5,10,2.9,60.6,0,0,0,,0,0,31.3,18.4,134.1,1028,19.1,13.4,208.6,18,6,,2014-08-22T05:49:20,2014-08-22T21:27:38,0.9,Clear,Clear conditions throughout the day.,clear-day,"71020599999,CXLC,71680099999"
wekweti,2014-08-23,19.1,8,13.2,19.1,5.8,12.7,4.8,59.7,0,0,0,,0,0,47.3,24.1,180.4,1025.8,19.4,11.8,188.9,16.3,6,,2014-08-23T05:52:22,2014-08-23T21:24:06,0.94,Clear,Clear conditions throughout the day.,clear-day,"71020599999,CXLC,71680099999"
wekweti,2014-08-24,19,10,13.9,19,10,13.9,4.3,53,0,0,0,,0,0,44.3,27.7,193.3,1020.8,25.3,6.8,189.2,16.3,5,,2014-08-24T05:55:23,2014-08-24T21:20:34,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71020599999,CXLC,71680099999"
wekweti,2014-08-25,19.1,10.1,14.6,19.1,10.1,14.6,5.5,55.4,0,0,0,,0,0,44.3,26,174.2,1009.1,48,10.2,89.2,7.7,3,,2014-08-25T05:58:24,2014-08-25T21:17:01,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71020599999,CXLC,71680099999"
wekweti,2014-08-26,15.1,8.1,12.1,15.1,5.6,11.9,7.1,73.4,0,0,0,,0,0,,22.2,346.5,1005.2,64.4,10.8,195,16.8,6,,2014-08-26T06:01:24,2014-08-26T21:13:29,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71020599999,CXLC,71680099999"
wekweti,2014-08-27,9.1,6.1,7.9,6.8,3.1,5.2,2.9,70.8,0,0,0,,0,0,37.1,24.1,45.3,1008.2,83.4,14,59.4,5.1,2,,2014-08-27T06:04:23,2014-08-27T21:09:56,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71020599999,CXLC,71680099999"
wekweti,2014-08-28,10,5.1,7,10,2.5,5.9,2.2,73,0,0,0,,0,0,,12.9,356.4,1012.8,28.3,13.8,195.5,16.8,6,,2014-08-28T06:07:22,2014-08-28T21:06:23,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71020599999,CXLC,71680099999"
wekweti,2014-08-29,15.1,3.1,9.5,15.1,1.7,8.9,3.3,68,0,0,0,,0,0,,16.5,158.5,1010.4,3.8,14,204.6,17.6,6,,2014-08-29T06:10:20,2014-08-29T21:02:49,0.14,Clear,Clear conditions throughout the day.,clear-day,"71020599999,CXLC,71680099999"
wekweti,2014-08-30,15,5.1,10.1,15,2.2,9,6,76.4,1.3,100,8.33,rain,0,0,,22.2,89.4,1003.2,54.1,14,85.2,7.4,3,,2014-08-30T06:13:18,2014-08-30T20:59:16,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"71020599999,CXLC,71680099999"
wekweti,2014-08-31,13.1,10.1,11.6,13.1,10.1,11.6,9.4,86.5,0,0,0,,0,0,31.3,20.5,131.6,1001.5,87.9,14,66,5.8,2,,2014-08-31T06:16:16,2014-08-31T20:55:42,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71020599999,CXLC,71680099999"
wekweti,2014-09-01,15.1,10,11.5,15.1,10,11.5,8.9,85,1.2,100,4.17,rain,0,0,,16.5,139.2,1005.4,81.3,14,74.2,6.5,2,,2014-09-01T06:19:13,2014-09-01T20:52:08,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"71020599999,CXLC,71680099999"
wekweti,2014-09-02,12.1,8,9.8,12.1,6.4,9.1,7.1,83.4,2.8,100,4.17,rain,0,0,,16.5,188.8,1008.6,63.8,13.9,103.9,9,3,,2014-09-02T06:22:09,2014-09-02T20:48:35,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"71020599999,CXLC,71680099999"
wekweti,2014-09-03,11.1,8,9.3,11.1,5.8,8.3,7.2,87.2,3,100,12.5,rain,0,0,,14.8,189.1,1009.7,84.4,13.3,91.2,7.7,3,,2014-09-03T06:25:05,2014-09-03T20:45:01,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"71020599999,CXLC,71680099999"
wekweti,2014-09-04,9.1,1.1,4.3,7.6,-2.9,0.4,-0.8,71.3,8.4,100,16.67,rain,0,0,48.2,33.4,316.1,1014.3,53.4,13.5,153.4,13.2,5,,2014-09-04T06:28:01,2014-09-04T20:41:26,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"71020599999,CXLC,71680099999"
wekweti,2014-09-05,6,1.1,3,2.1,-2.9,-1.1,-2,70.8,0,0,0,,0,0,37.1,25.8,241.2,1016.4,35.4,13.8,108.5,9.4,4,,2014-09-05T06:30:56,2014-09-05T20:37:52,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71020599999,CXLC,71680099999"
wekweti,2014-09-06,4.1,0.1,2.3,-0.2,-5.4,-3.1,-2,74,0.5,100,4.17,rain,0,0,,38.9,286.3,1015.9,26,13.6,143.6,12.2,4,,2014-09-06T06:33:50,2014-09-06T20:34:18,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,71020599999
wekweti,2014-09-07,3.1,-0.9,1.1,-0.7,-6.2,-3.7,-4.1,69,0,0,0,,0,0,,25.9,337.5,1020,41.1,13.5,145.8,12.6,4,,2014-09-07T06:36:45,2014-09-07T20:30:44,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,71020599999
